No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
1002,5.0,12.0,3.0,6.909090909090909,200.0,104.7438,16.2,1006.7,-13.3,0.0,NNE,1.8,Dingling,2013-04-11 17:00:00
1003,11.0,19.0,1.1424,6.181818181818182,200.0,103.2444,14.6,1007.2,-13.6,0.0,E,0.7,Dingling,2013-04-11 18:00:00
1004,11.0,23.0,3.0,5.454545454545454,300.0,99.1746,12.4,1007.9,-13.6,0.0,E,0.6,Dingling,2013-04-11 19:00:00
1005,10.0,23.0,3.0,4.727272727272727,300.0,87.1794,10.8,1008.5,-11.3,0.0,W,1.9,Dingling,2013-04-11 20:00:00
1006,13.0,33.0,3.0,4.0,300.0,76.041,7.8,1008.9,-10.6,0.0,ESE,0.9,Dingling,2013-04-11 21:00:00
1007,18.0,37.0,3.0,17.0,300.0,57.4056,7.1,1009.0,-11.2,0.0,ENE,0.6,Dingling,2013-04-11 22:00:00
1008,17.0,32.0,3.0,11.0,300.0,61.6896,6.4,1008.7,-10.0,0.0,NE,0.0,Dingling,2013-04-11 23:00:00
1009,16.0,32.0,3.0,10.0,300.0,61.047,5.7,1008.4,-10.1,0.0,N,0.1,Dingling,2013-04-12 00:00:00
1010,13.0,29.0,3.0,11.0,300.0,61.0,5.9,1008.2,-10.0,0.0,NE,0.6,Dingling,2013-04-12 01:00:00
1011,15.0,29.0,3.0,13.0,300.0,60.0,4.4,1007.6,-9.8,0.0,NNE,0.0,Dingling,2013-04-12 02:00:00
1012,14.0,29.0,3.0,13.0,300.0,44.5,3.8,1007.4,-9.6,0.0,NNE,0.4,Dingling,2013-04-12 03:00:00
1013,15.0,29.0,3.0,17.0,300.0,29.0,3.8,1007.4,-8.6,0.0,NNW,0.4,Dingling,2013-04-12 04:00:00
1014,12.0,32.0,3.0,18.0,300.0,42.0,3.1,1007.5,-8.9,0.0,NNE,1.2,Dingling,2013-04-12 05:00:00
1015,20.0,32.0,3.0,18.0,300.0,42.0,5.2,1007.6,-8.7,0.0,NNE,0.0,Dingling,2013-04-12 06:00:00
1016,19.0,33.0,3.0,15.0,500.0,35.0,10.6,1007.3,-6.3,0.0,SE,1.5,Dingling,2013-04-12 07:00:00
1017,37.0,70.0,14.0,35.0,700.0,31.0,12.2,1007.2,-8.9,0.0,SE,2.3,Dingling,2013-04-12 08:00:00
1018,36.0,70.0,14.0,35.0,750.0,38.556,13.6,1006.9,-8.4,0.0,ESE,1.6,Dingling,2013-04-12 09:00:00
1019,48.0,97.0,25.0,60.0,800.0,26.0,15.5,1006.0,-7.4,0.0,SE,1.8,Dingling,2013-04-12 10:00:00
1020,50.0,95.0,21.0,68.0,800.0,28.0,17.3,1004.8,-6.6,0.0,SE,2.5,Dingling,2013-04-12 11:00:00
1021,53.0,102.0,19.0,54.0,700.0,46.0,18.4,1003.5,-7.1,0.0,ESE,2.0,Dingling,2013-04-12 12:00:00
1022,45.0,65.0,16.0,38.0,600.0,63.0,19.7,1001.9,-6.9,0.0,ESE,2.8,Dingling,2013-04-12 13:00:00
1023,52.0,80.0,16.0,52.0,600.0,64.0,20.9,1000.5,-6.7,0.0,SE,2.9,Dingling,2013-04-12 14:00:00
1024,60.0,95.0,15.0,66.0,700.0,69.0,22.4,999.5,-4.7,0.0,SW,1.3,Dingling,2013-04-12 15:00:00
1025,64.0,106.0,14.0,70.0,666.6666666666666,77.9688,21.8,999.2,-2.9,0.0,S,0.5,Dingling,2013-04-12 16:00:00
1026,62.0,102.0,15.0,55.0,633.3333333333334,90.8208,21.2,999.0,-2.0,0.0,ENE,1.1,Dingling,2013-04-12 17:00:00
1027,60.0,101.0,14.0,52.0,600.0,89.0,19.9,999.1,-3.8,0.0,E,1.1,Dingling,2013-04-12 18:00:00
1028,63.0,127.0,13.0,62.0,600.0,79.0,18.7,999.9,-4.1,0.0,ENE,1.3,Dingling,2013-04-12 19:00:00
1029,62.0,113.0,13.0,55.0,600.0,73.0,16.6,999.4,-2.5,0.0,E,0.0,Dingling,2013-04-12 20:00:00
1030,63.0,100.0,13.0,46.0,600.0,66.0,15.0,998.7,-2.5,0.0,E,0.7,Dingling,2013-04-12 21:00:00
1031,65.0,99.0,12.0,42.0,700.0,56.0,14.9,997.8,-2.5,0.0,ENE,1.8,Dingling,2013-04-12 22:00:00
1032,62.0,94.0,12.0,36.0,600.0,59.0,13.4,997.4,-1.8,0.0,ENE,0.1,Dingling,2013-04-12 23:00:00
1033,61.0,93.0,13.0,36.0,500.0,56.0,11.6,996.4,-0.9,0.0,NE,0.8,Dingling,2013-04-13 00:00:00
1034,62.0,96.0,10.0,34.0,500.0,48.0,10.8,995.4,-0.7,0.0,NNE,0.1,Dingling,2013-04-13 01:00:00
1035,63.0,84.0,9.0,30.0,500.0,44.0,9.9,994.6,-0.3,0.0,NE,0.1,Dingling,2013-04-13 02:00:00
1036,63.0,84.0,9.0,30.0,500.0,40.0,8.9,994.0,-0.2,0.0,NE,0.5,Dingling,2013-04-13 03:00:00
1037,53.0,82.0,8.0,29.0,500.0,38.0,8.2,993.6,-0.1,0.0,NE,0.0,Dingling,2013-04-13 04:00:00
1038,55.0,81.0,8.0,28.0,500.0,37.0,7.6,993.5,0.1,0.0,ESE,0.6,Dingling,2013-04-13 05:00:00
1039,56.0,83.0,7.0,30.0,500.0,31.0,10.3,993.4,0.3,0.0,SW,1.1,Dingling,2013-04-13 06:00:00
1040,67.0,95.0,10.0,34.0,600.0,30.0,14.2,993.6,0.1,0.0,ESE,0.8,Dingling,2013-04-13 07:00:00
1041,67.0,95.0,10.0,34.0,600.0,26.0,17.9,993.5,0.1,0.0,SE,1.0,Dingling,2013-04-13 08:00:00
1042,87.0,131.0,19.0,53.0,600.0,33.0,21.0,993.5,1.3,0.0,SW,0.4,Dingling,2013-04-13 09:00:00
1043,47.0,109.0,23.0,35.0,600.0,49.0,24.9,993.7,-0.3,0.0,NNE,4.6,Dingling,2013-04-13 10:00:00
1044,21.0,75.0,5.0,6.0,300.0,76.0,23.2,993.5,3.2,0.0,ENE,4.1,Dingling,2013-04-13 11:00:00
1045,14.0,65.0,3.0,3.0,200.0,82.0,23.9,993.8,3.8,0.0,NNW,4.7,Dingling,2013-04-13 12:00:00
1046,9.0,22.0,3.0,3.0,200.0,86.0,23.6,994.5,1.8,0.0,WNW,7.4,Dingling,2013-04-13 13:00:00
1047,11.0,20.0,3.0,3.0,200.0,88.0,23.0,994.8,0.7,0.0,NW,6.7,Dingling,2013-04-13 14:00:00
1048,9.0,51.0,3.0,5.0,200.0,89.0,23.7,994.8,0.1,0.0,N,4.8,Dingling,2013-04-13 15:00:00
1049,9.0,51.0,3.0,4.0,200.0,93.0,22.7,995.6,-2.1,0.0,NW,3.8,Dingling,2013-04-13 16:00:00
1050,10.0,20.0,3.0,4.0,200.0,93.0,20.5,996.1,-3.3,0.0,NNW,5.5,Dingling,2013-04-13 17:00:00
1051,10.0,29.0,3.0,5.0,200.0,94.0,18.1,997.8,-5.2,0.0,N,6.0,Dingling,2013-04-13 18:00:00
1052,6.0,35.0,3.0,4.0,200.0,95.0,17.3,999.1,-6.6,0.0,NNW,6.5,Dingling,2013-04-13 19:00:00
1053,6.0,23.0,3.0,5.0,200.0,95.0,16.1,1000.3,-9.8,0.0,NNW,5.4,Dingling,2013-04-13 20:00:00
1054,6.0,16.0,0.8568,4.106,200.0,94.8906,15.3,1000.9,-11.2,0.0,SE,2.5,Dingling,2013-04-13 21:00:00
1055,4.0,22.0,3.0,3.0,200.0,94.0,13.1,1002.5,-11.5,0.0,E,1.3,Dingling,2013-04-13 22:00:00
1056,7.0,27.0,3.0,3.0,200.0,93.0,11.7,1003.4,-11.2,0.0,ENE,2.3,Dingling,2013-04-13 23:00:00
1057,6.0,20.0,3.0,2.0,200.0,91.0,10.2,1004.1,-11.8,0.0,NE,1.0,Dingling,2013-04-14 00:00:00
1058,5.0,11.0,3.0,2.0,200.0,88.0,9.4,1004.6,-11.9,0.0,NNW,1.1,Dingling,2013-04-14 01:00:00
1059,7.0,9.0,3.0,2.0,200.0,87.0,7.6,1004.8,-13.4,0.0,NE,0.8,Dingling,2013-04-14 02:00:00
1060,5.0,12.0,3.0,2.0,200.0,90.0,7.9,1004.8,-16.4,0.0,ENE,1.4,Dingling,2013-04-14 03:00:00
1061,7.0,7.0,3.0,2.0,200.0,90.0,7.5,1005.1,-17.5,0.0,ENE,3.3,Dingling,2013-04-14 04:00:00
1062,6.0,9.0,3.0,2.0,200.0,88.0,6.7,1005.2,-16.0,0.0,NE,2.4,Dingling,2013-04-14 05:00:00
1063,10.0,12.0,3.0,2.0,200.0,86.0,8.2,1005.8,-16.2,0.0,ENE,1.2,Dingling,2013-04-14 06:00:00
1064,3.0,14.0,3.0,2.0,200.0,82.0,10.2,1005.7,-16.2,0.0,E,2.3,Dingling,2013-04-14 07:00:00
1065,7.0,7.0,3.0,2.0,200.0,86.0,11.9,1005.4,-15.7,0.0,SE,1.6,Dingling,2013-04-14 08:00:00
1066,7.0,11.0,3.0,3.0,200.0,86.0,12.7,1005.0,-14.2,0.0,NE,1.1,Dingling,2013-04-14 09:00:00
1067,7.0,11.0,3.0,2.0,200.0,85.0,13.8,1003.8,-13.3,0.0,SSE,1.7,Dingling,2013-04-14 10:00:00
1068,10.0,17.0,4.0,5.0,300.0,84.0,14.2,1002.3,-3.6,0.0,S,2.6,Dingling,2013-04-14 11:00:00
1069,10.0,17.0,5.0,7.0,300.0,81.0,14.5,1001.1,-2.9,0.0,SE,2.7,Dingling,2013-04-14 12:00:00
1070,27.0,102.0,13.0,30.0,500.0,75.0,16.0,999.8,-3.5,0.0,SE,3.1,Dingling,2013-04-14 13:00:00
1071,48.0,116.0,17.0,28.0,600.0,85.0,16.2,998.5,-3.4,0.0,ESE,2.1,Dingling,2013-04-14 14:00:00
1072,45.0,108.0,14.0,24.0,500.0,94.0,16.2,997.5,-3.9,0.0,S,3.3,Dingling,2013-04-14 15:00:00
1073,45.0,139.0,14.0,22.0,500.0,108.0,15.6,996.9,-2.9,0.0,SSW,3.1,Dingling,2013-04-14 16:00:00
1074,48.0,151.0,14.0,22.0,500.0,111.0,15.5,996.4,-3.0,0.0,SSW,2.0,Dingling,2013-04-14 17:00:00
1075,51.0,174.0,16.0,27.0,500.0,100.0,14.8,996.2,-2.6,0.0,S,3.2,Dingling,2013-04-14 18:00:00
1076,55.0,170.0,19.0,33.0,500.0,91.0,14.2,996.4,-2.7,0.0,S,1.2,Dingling,2013-04-14 19:00:00
1077,54.0,170.0,19.0,33.0,500.0,89.0,13.9,996.6,-2.5,0.0,SE,1.5,Dingling,2013-04-14 20:00:00
1078,55.0,174.0,18.0,34.0,500.0,82.0,13.3,996.7,-2.7,0.0,ESE,1.4,Dingling,2013-04-14 21:00:00
1079,57.0,148.0,15.0,31.0,500.0,69.0,12.6,996.7,-2.9,0.0,ESE,2.2,Dingling,2013-04-14 22:00:00
1080,47.0,118.0,8.0,27.0,500.0,61.0,11.7,996.9,-2.5,0.0,E,1.0,Dingling,2013-04-14 23:00:00
1081,51.0,128.0,8.0,27.0,500.0,55.0,11.2,996.7,-1.9,0.0,ESE,1.9,Dingling,2013-04-15 00:00:00
1082,47.0,118.0,7.0,28.0,500.0,47.0,9.3,996.3,-1.7,0.0,ESE,1.0,Dingling,2013-04-15 01:00:00
1083,56.0,138.0,8.0,37.0,800.0,38.0,7.6,996.2,-1.1,0.0,ESE,0.0,Dingling,2013-04-15 02:00:00
1084,60.0,137.0,8.0,36.0,800.0,35.0,6.6,996.1,-1.3,0.0,N,0.9,Dingling,2013-04-15 03:00:00
1085,60.0,137.0,8.0,36.0,800.0,33.0,5.6,995.8,-0.9,0.0,N,1.2,Dingling,2013-04-15 04:00:00
1086,58.0,130.0,8.0,42.0,800.0,26.0,5.6,996.5,-1.3,0.0,N,0.1,Dingling,2013-04-15 05:00:00
1087,57.0,129.0,8.0,41.0,900.0,17.0,7.0,997.0,-0.9,0.0,NNE,0.8,Dingling,2013-04-15 06:00:00
1088,62.0,129.0,6.0,46.0,900.0,20.0,10.4,997.0,-1.3,0.0,N,1.2,Dingling,2013-04-15 07:00:00
1089,74.0,148.0,13.0,40.0,1000.0,28.0,12.2,996.8,-2.8,0.0,SW,0.7,Dingling,2013-04-15 08:00:00
1090,69.0,134.0,27.0,47.0,900.0,48.0,13.4,996.8,-2.6,0.0,SSE,1.8,Dingling,2013-04-15 09:00:00
1091,62.0,115.0,47.0,46.0,900.0,65.0,14.5,995.7,-2.9,0.0,SE,1.6,Dingling,2013-04-15 10:00:00
1092,65.0,138.0,45.0,59.0,1000.0,60.0,16.0,994.4,-3.0,0.0,ESE,2.8,Dingling,2013-04-15 11:00:00
1093,70.0,130.0,48.0,49.0,1000.0,80.0,17.2,993.6,-2.5,0.0,SSW,1.9,Dingling,2013-04-15 12:00:00
1094,73.0,137.0,50.0,46.0,1100.0,93.0,18.5,992.3,-1.9,0.0,SE,3.3,Dingling,2013-04-15 13:00:00
1095,85.0,173.0,68.0,46.0,1600.0,110.0,18.6,991.2,-1.8,0.0,SSE,2.0,Dingling,2013-04-15 14:00:00
1096,85.0,173.0,68.0,46.0,1700.0,123.0,18.8,990.9,-0.6,0.0,SE,1.6,Dingling,2013-04-15 15:00:00
1097,94.0,195.0,53.0,39.0,1600.0,133.0,18.0,990.4,1.0,0.0,SE,2.6,Dingling,2013-04-15 16:00:00
1098,111.0,252.0,49.0,49.0,1700.0,122.0,17.2,991.2,3.1,0.0,SE,3.3,Dingling,2013-04-15 17:00:00
1099,111.0,252.0,49.0,49.0,1800.0,125.0,15.0,991.9,3.8,0.0,SE,4.5,Dingling,2013-04-15 18:00:00
1100,117.0,248.0,52.0,48.0,1000.0,116.0,13.5,993.4,3.3,0.0,ESE,5.2,Dingling,2013-04-15 19:00:00
1101,70.0,194.0,19.0,25.0,600.0,97.0,12.2,994.3,2.3,0.0,ESE,3.4,Dingling,2013-04-15 20:00:00
1102,64.0,173.0,19.0,33.0,800.0,78.0,11.3,994.3,1.2,0.0,ESE,2.2,Dingling,2013-04-15 21:00:00
1103,63.0,173.0,19.0,33.0,900.0,75.0,10.9,994.2,0.6,0.0,E,1.6,Dingling,2013-04-15 22:00:00
1104,62.0,161.0,24.0,32.0,1000.0,76.0,10.7,994.7,-0.2,0.0,E,1.2,Dingling,2013-04-15 23:00:00
1105,58.0,160.0,32.0,26.0,1200.0,78.0,10.8,994.7,-0.7,0.0,ESE,1.1,Dingling,2013-04-16 00:00:00
1106,57.0,160.0,32.0,26.0,1200.0,75.0,10.3,994.7,-0.2,0.0,NNW,1.0,Dingling,2013-04-16 01:00:00
1107,61.0,151.0,27.5,23.0,1100.0,72.0,9.9,993.7,1.0,0.0,ENE,0.7,Dingling,2013-04-16 02:00:00
1108,30.0,140.0,23.0,33.0,1100.0,58.0,9.5,994.3,0.6,0.0,SW,0.6,Dingling,2013-04-16 03:00:00
1109,29.0,140.0,23.0,33.0,1100.0,44.0,8.4,995.2,1.1,0.0,NW,1.2,Dingling,2013-04-16 04:00:00
1110,45.0,120.0,24.0,21.0,1000.0,67.0,8.0,996.0,1.6,0.0,NW,1.1,Dingling,2013-04-16 05:00:00
1111,58.0,142.0,12.0,22.0,1000.0,50.0,8.9,996.5,1.8,0.0,NW,0.0,Dingling,2013-04-16 06:00:00
1112,57.0,141.0,11.0,21.0,1000.0,45.0,13.2,997.1,2.4,0.0,N,0.9,Dingling,2013-04-16 07:00:00
1113,83.0,174.0,22.0,28.0,1000.0,52.0,16.4,997.6,-2.7,0.0,NW,5.9,Dingling,2013-04-16 08:00:00
1114,57.0,104.0,22.0,24.0,700.0,63.0,17.7,998.3,-2.6,0.0,NW,4.9,Dingling,2013-04-16 09:00:00
1115,19.0,17.0,3.0,6.0,200.0,90.0,18.8,998.5,-2.8,0.0,NNW,5.5,Dingling,2013-04-16 10:00:00
1116,9.0,17.0,3.0,5.0,200.0,96.0,19.5,998.3,-2.2,0.0,N,3.4,Dingling,2013-04-16 11:00:00
1117,9.0,16.0,3.0,4.0,200.0,96.0,20.3,997.8,-2.1,0.0,NNW,2.4,Dingling,2013-04-16 12:00:00
1118,12.0,19.0,3.0,6.0,300.0,99.0,20.7,997.6,-3.1,0.0,NW,3.2,Dingling,2013-04-16 13:00:00
1119,16.0,28.0,3.0,6.0,300.0,98.0,21.4,997.0,-2.5,0.0,N,3.1,Dingling,2013-04-16 14:00:00
1120,20.0,50.0,5.0,8.0,400.0,101.0,20.9,996.4,-4.3,0.0,ENE,2.3,Dingling,2013-04-16 15:00:00
1121,23.0,58.0,6.0,9.0,300.0,105.0,20.8,996.4,-6.8,0.0,NNW,2.3,Dingling,2013-04-16 16:00:00
1122,22.0,42.0,6.0,10.0,300.0,104.0,20.4,996.4,-5.5,0.0,ESE,1.7,Dingling,2013-04-16 17:00:00
1123,12.0,23.0,5.0,11.0,300.0,101.0,17.7,997.7,-0.1,0.0,SSW,4.8,Dingling,2013-04-16 18:00:00
1124,12.0,23.0,5.0,11.0,400.0,103.0,15.2,999.7,-1.8,0.0,SE,3.9,Dingling,2013-04-16 19:00:00
1125,95.0,78.0,36.0,57.0,1300.0,97.0,12.9,1001.8,-1.5,0.0,ESE,5.7,Dingling,2013-04-16 20:00:00
1126,104.0,272.0,34.0,56.0,1300.0,86.0,11.1,1002.7,-3.8,0.0,ESE,4.4,Dingling,2013-04-16 21:00:00
1127,104.0,272.0,34.0,56.0,900.0,90.0,10.4,1003.9,-2.6,0.0,ESE,2.5,Dingling,2013-04-16 22:00:00
1128,73.0,140.0,17.0,39.0,600.0,96.0,9.9,1003.7,-1.5,0.0,SSE,3.5,Dingling,2013-04-16 23:00:00
1129,67.0,118.0,14.0,42.0,600.0,86.0,9.4,1004.2,-0.8,0.0,SSW,3.5,Dingling,2013-04-17 00:00:00
1130,67.0,118.0,14.0,41.0,500.0,68.0,9.3,1004.0,-0.3,0.0,SSW,1.3,Dingling,2013-04-17 01:00:00
1131,57.0,91.0,9.0,49.0,500.0,56.0,9.2,1003.9,-0.2,0.0,SSW,2.4,Dingling,2013-04-17 02:00:00
1132,49.0,82.0,10.0,45.0,600.0,54.0,8.9,1003.4,-0.2,0.0,SSW,2.6,Dingling,2013-04-17 03:00:00
1133,51.0,71.0,11.0,44.0,500.0,52.0,9.0,1003.1,-0.6,0.0,SE,1.2,Dingling,2013-04-17 04:00:00
1134,49.0,68.0,11.0,42.0,600.0,50.0,9.1,1003.3,-0.8,0.0,SE,1.7,Dingling,2013-04-17 05:00:00
1135,48.0,59.0,13.0,36.0,700.0,58.0,9.3,1003.4,-0.6,0.0,ESE,2.4,Dingling,2013-04-17 06:00:00
1136,44.0,55.0,12.0,35.0,600.0,63.0,9.7,1003.4,-2.0,0.0,SSW,3.7,Dingling,2013-04-17 07:00:00
1137,39.0,52.0,13.0,36.0,600.0,63.0,10.9,1002.6,-3.6,0.0,SSW,6.2,Dingling,2013-04-17 08:00:00
1138,39.0,52.0,13.0,36.0,600.0,64.0,12.1,1001.9,-4.1,0.0,S,3.4,Dingling,2013-04-17 09:00:00
1139,31.0,62.0,11.0,28.0,600.0,77.0,13.0,1001.1,-4.6,0.0,SE,3.9,Dingling,2013-04-17 10:00:00
1140,28.0,70.0,11.0,33.0,600.0,78.0,14.3,1000.2,-4.0,0.0,SE,3.1,Dingling,2013-04-17 11:00:00
1141,37.0,70.0,13.0,32.0,600.0,85.0,15.1,999.9,-3.3,0.0,ESE,2.4,Dingling,2013-04-17 12:00:00
1142,36.0,70.0,13.0,32.0,600.0,92.0,15.7,999.1,-3.3,0.0,SSE,1.9,Dingling,2013-04-17 13:00:00
1143,46.0,73.0,16.0,32.0,500.0,103.0,16.1,999.1,-4.0,0.0,SE,3.1,Dingling,2013-04-17 14:00:00
1144,54.0,77.0,15.0,30.0,500.0,114.0,16.1,998.7,-3.4,0.0,SE,1.4,Dingling,2013-04-17 15:00:00
1145,63.0,87.0,20.0,29.0,700.0,116.0,16.0,999.5,-3.5,0.0,ESE,2.4,Dingling,2013-04-17 16:00:00
1146,63.0,87.0,20.0,29.0,700.0,111.0,15.4,1000.1,-3.0,0.0,SE,1.0,Dingling,2013-04-17 17:00:00
1147,70.0,104.0,23.0,38.0,800.0,107.0,14.8,1001.3,-3.1,0.0,N,0.8,Dingling,2013-04-17 18:00:00
1148,73.0,117.0,21.0,43.0,900.0,94.0,14.2,1003.5,-3.6,0.0,ESE,2.0,Dingling,2013-04-17 19:00:00
1149,52.0,82.0,11.0,25.0,600.0,83.0,14.5,1005.0,-4.8,0.0,NE,3.0,Dingling,2013-04-17 20:00:00
1150,9.0,8.0,3.0,4.0,200.0,86.0,13.1,1006.1,-6.5,0.0,NE,3.2,Dingling,2013-04-17 21:00:00
1151,9.0,46.0,3.0,4.0,200.0,91.0,11.7,1007.7,-6.2,0.0,NE,5.7,Dingling,2013-04-17 22:00:00
1152,5.0,19.0,3.0,4.0,200.0,89.0,10.4,1009.1,-6.5,0.0,N,5.9,Dingling,2013-04-17 23:00:00
1153,7.0,9.0,3.0,4.0,200.0,88.0,8.8,1010.4,-9.2,0.0,NNE,2.9,Dingling,2013-04-18 00:00:00
1154,5.0,6.0,3.0,7.0,200.0,80.0,8.2,1011.7,-10.2,0.0,N,2.2,Dingling,2013-04-18 01:00:00
1155,6.0,3.0,3.0,7.0,200.0,84.0,7.6,1012.7,-11.2,0.0,NNW,3.2,Dingling,2013-04-18 02:00:00
1156,5.0,6.0,3.0,6.0,200.0,84.0,7.4,1013.6,-12.4,0.0,N,3.0,Dingling,2013-04-18 03:00:00
1157,6.0,7.0,3.0,5.0,200.0,81.0,6.7,1014.2,-12.0,0.0,N,2.4,Dingling,2013-04-18 04:00:00
1158,5.0,3.0,3.0,7.0,200.0,75.0,6.4,1015.3,-13.8,0.0,NNE,2.3,Dingling,2013-04-18 05:00:00
1159,6.0,4.0,4.0,6.0,200.0,77.0,7.9,1016.5,-15.7,0.0,N,1.0,Dingling,2013-04-18 06:00:00
1160,8.0,10.0,3.0,5.0,200.0,78.0,8.9,1017.0,-16.4,0.0,NNE,2.7,Dingling,2013-04-18 07:00:00
1161,5.0,2.0,3.0,3.0,200.0,81.0,9.2,1017.2,-17.0,0.0,ENE,2.3,Dingling,2013-04-18 08:00:00
1162,6.0,4.0,3.0,2.0,200.0,84.0,10.7,1016.6,-15.8,0.0,NNW,1.9,Dingling,2013-04-18 09:00:00
1163,5.0,3.5,3.0,2.0,200.0,86.0,11.9,1015.8,-15.7,0.0,NNE,3.5,Dingling,2013-04-18 10:00:00
1164,3.0,3.0,3.0,2.0,200.0,90.0,12.9,1014.9,-16.9,0.0,W,1.6,Dingling,2013-04-18 11:00:00
1165,7.0,7.0,3.0,2.0,200.0,93.0,13.8,1013.8,-16.2,0.0,N,3.7,Dingling,2013-04-18 12:00:00
1166,3.0,6.0,3.0,2.0,200.0,95.0,14.8,1012.5,-15.5,0.0,W,1.9,Dingling,2013-04-18 13:00:00
1167,8.0,5.0,3.0,2.0,200.0,96.8184,15.4,1011.5,-16.1,0.0,SSW,2.4,Dingling,2013-04-18 14:00:00
1168,6.0,3.0,3.0,2.0,200.0,97.0,15.1,1010.9,-15.2,0.0,SE,2.8,Dingling,2013-04-18 15:00:00
1169,6.0,12.0,3.0,2.0,200.0,99.0,14.9,1010.7,-15.4,0.0,SE,4.3,Dingling,2013-04-18 16:00:00
1170,8.0,19.0,3.0,4.0,200.0,101.0,13.9,1011.2,-16.2,0.0,ESE,3.9,Dingling,2013-04-18 17:00:00
1171,8.0,30.0,3.0,5.0,200.0,99.0,13.0,1012.2,-15.8,0.0,ESE,2.7,Dingling,2013-04-18 18:00:00
1172,6.0,32.0,3.0,8.0,200.0,90.0,12.1,1013.2,-15.6,0.0,SE,1.6,Dingling,2013-04-18 19:00:00
1173,14.0,42.0,3.0,18.0,400.0,74.0,11.8,1014.4,-15.8,0.0,SSW,1.0,Dingling,2013-04-18 20:00:00
1174,11.0,43.0,3.0,13.0,300.0,66.0,10.9,1015.0,-14.0,0.0,E,0.9,Dingling,2013-04-18 21:00:00
1175,10.0,43.0,3.0,13.0,300.0,67.0,10.8,1015.0,-14.9,0.0,ESE,1.8,Dingling,2013-04-18 22:00:00
1176,11.0,28.0,3.0,8.0,300.0,61.0,10.3,1015.1,-14.5,0.0,ESE,2.3,Dingling,2013-04-18 23:00:00
1177,9.0,21.0,3.0,6.0,300.0,61.0,9.8,1014.6,-13.5,0.0,ESE,2.0,Dingling,2013-04-19 00:00:00
1178,10.0,22.0,3.0,5.0,200.0,63.0,8.2,1015.3,-3.0,0.0,ESE,4.1,Dingling,2013-04-19 01:00:00
1179,12.0,24.0,3.0,6.0,300.0,83.0,7.4,1015.9,-2.1,0.0,E,2.4,Dingling,2013-04-19 02:00:00
1180,35.0,149.0,17.0,41.0,800.0,38.0,7.1,1016.1,-2.6,0.0,ESE,2.4,Dingling,2013-04-19 03:00:00
1181,48.0,115.0,25.0,46.0,1000.0,32.0,6.9,1016.2,-3.1,0.0,ESE,2.5,Dingling,2013-04-19 04:00:00
1182,50.0,104.0,28.0,45.0,1000.0,34.0,6.8,1016.3,-3.7,0.0,ESE,3.6,Dingling,2013-04-19 05:00:00
1183,50.0,93.0,26.0,42.0,1000.0,37.0,6.7,1016.8,-5.0,0.0,SE,3.2,Dingling,2013-04-19 06:00:00
1184,45.0,82.0,26.0,41.0,900.0,46.0,7.1,1017.4,-5.0,0.0,ESE,2.5,Dingling,2013-04-19 07:00:00
1185,36.0,80.0,25.0,42.0,800.0,50.0,6.9,1017.6,-4.8,0.0,E,0.9,Dingling,2013-04-19 08:00:00
1186,36.0,80.0,25.0,42.0,800.0,52.0,7.3,1017.3,-3.9,0.0,SSW,2.7,Dingling,2013-04-19 09:00:00
1187,53.0,90.0,30.0,48.0,900.0,48.0,6.4,1017.1,0.7,0.0,SSW,3.5,Dingling,2013-04-19 10:00:00
1188,58.0,107.0,24.0,48.0,900.0,45.0,6.6,1016.4,-0.2,0.0,SSW,2.9,Dingling,2013-04-19 11:00:00
1189,59.0,75.0,9.0,39.0,800.0,53.0,7.8,1015.9,-1.5,0.0,SW,2.2,Dingling,2013-04-19 12:00:00
1190,38.0,31.0,11.0,23.0,500.0,78.0,8.2,1014.8,-2.5,0.0,SSW,2.7,Dingling,2013-04-19 13:00:00
1191,41.0,35.0,14.0,19.0,500.0,92.0,8.3,1013.9,-4.5,0.0,SSW,2.9,Dingling,2013-04-19 14:00:00
1192,41.0,37.0,12.0,18.0,500.0,95.0,8.1,1013.4,-4.1,0.0,SSW,1.6,Dingling,2013-04-19 15:00:00
1193,39.0,35.0,12.0,17.0,500.0,102.0,7.8,1013.0,-3.4,0.0,SSW,2.6,Dingling,2013-04-19 16:00:00
1194,42.0,57.0,11.0,22.0,500.0,96.0,7.2,1012.7,-3.1,0.0,SW,3.3,Dingling,2013-04-19 17:00:00
1195,46.0,46.0,11.0,29.0,600.0,84.0,6.3,1013.2,-1.4,0.0,SSW,1.8,Dingling,2013-04-19 18:00:00
1196,49.0,49.0,12.0,30.0,600.0,83.0,6.0,1013.6,-0.5,0.0,SSW,0.5,Dingling,2013-04-19 19:00:00
1197,47.0,47.0,9.0,32.0,600.0,76.0,5.7,1014.1,-0.2,0.0,SSE,0.7,Dingling,2013-04-19 20:00:00
1198,50.0,50.0,7.0,30.0,600.0,69.0,5.2,1014.0,0.6,0.0,SE,1.6,Dingling,2013-04-19 21:00:00
1199,56.0,56.0,7.0,30.0,600.0,62.0,4.8,1014.4,0.7,0.0,SE,1.3,Dingling,2013-04-19 22:00:00
1200,59.0,59.0,5.0,35.0,600.0,47.0,4.6,1014.6,0.7,0.0,SE,1.6,Dingling,2013-04-19 23:00:00
