No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
34704,2017,2,13,23,55.0,62.0,20.0,34.0,1600.0,34.0,3.8,1025.3,-10.7,0.0,E,1.5,Dingling
34705,2017,2,14,0,57.0,88.0,12.0,35.0,1500.0,31.0,0.4,1025.8,-13.0,0.0,E,0.7,Dingling
34706,2017,2,14,1,75.0,84.0,15.0,38.0,1800.0,26.0,1.4,1025.9,-7.9,0.0,ESE,2.2,Dingling
34707,2017,2,14,2,68.0,78.0,10.0,36.0,1500.0,20.0,1.0,1026.2,-7.5,0.0,ESE,1.8,Dingling
34708,2017,2,14,3,71.0,80.0,8.0,47.0,1400.0,12.0,-0.8,1026.3,-10.5,0.0,N,2.1,Dingling
34709,2017,2,14,4,92.0,92.0,7.0,58.0,1700.0,6.0,-1.9,1026.2,-10.5,0.0,ENE,1.2,Dingling
34710,2017,2,14,5,102.0,112.0,11.0,63.0,2500.0,8.0,-2.8,1026.2,-11.3,0.0,NNW,1.2,Dingling
34711,2017,2,14,6,101.0,109.0,10.0,59.0,2300.0,6.0,-3.8,1026.5,-11.5,0.0,NNW,1.1,Dingling
34712,2017,2,14,7,115.0,115.0,7.0,59.0,2200.0,5.0,-3.8,1026.3,-10.0,0.0,ENE,0.8,Dingling
34713,2017,2,14,8,117.0,127.0,10.0,65.0,2400.0,4.0,-3.0,1026.7,-10.1,0.0,NNW,1.1,Dingling
34714,2017,2,14,9,146.0,156.0,17.0,62.0,2700.0,9.0,-1.6,1026.6,-9.7,0.0,NW,1.0,Dingling
34715,2017,2,14,10,156.0,164.0,24.0,73.0,2700.0,10.0,-0.6,1026.3,-9.0,0.0,NW,0.9,Dingling
34716,2017,2,14,11,160.0,188.0,37.0,2.0,2500.0,21.0,1.3,1025.9,-6.3,0.0,SSW,1.3,Dingling
34717,2017,2,14,12,167.0,168.0,3.0,68.0,,24.0,2.3,1024.9,-5.6,0.0,SE,1.7,Dingling
34718,2017,2,14,13,194.0,194.0,38.0,81.0,2500.0,97.0,3.5,1023.5,-3.8,0.0,SSE,1.7,Dingling
34719,2017,2,14,14,179.0,179.0,47.0,62.0,2500.0,55.0,4.4,1022.2,-4.6,0.0,S,1.9,Dingling
34720,2017,2,14,15,191.0,191.0,54.0,63.0,2600.0,68.0,4.6,1021.3,-5.5,0.0,ESE,2.1,Dingling
34721,2017,2,14,16,193.0,193.0,55.0,64.0,2600.0,76.0,4.3,1020.8,-5.2,0.0,SE,2.0,Dingling
34722,2017,2,14,17,204.0,204.0,53.0,79.0,2800.0,60.0,3.8,1020.7,-5.2,0.0,ESE,1.7,Dingling
34723,2017,2,14,18,224.0,224.0,42.0,97.0,3100.0,31.0,3.1,1020.6,-4.8,0.0,E,1.3,Dingling
34724,2017,2,14,19,222.0,222.0,25.0,97.0,300.0,18.0,2.3,1020.8,-4.9,0.0,ENE,0.9,Dingling
34725,2017,2,14,20,223.0,223.0,22.0,91.0,2900.0,18.0,0.5,1020.7,-5.5,0.0,NNE,1.1,Dingling
34726,2017,2,14,21,218.0,218.0,22.0,80.0,2900.0,23.0,-0.8,1020.6,-6.2,0.0,NNW,0.9,Dingling
34727,2017,2,14,22,213.0,213.0,22.0,69.0,2800.0,31.0,-1.1,1020.5,-6.7,0.0,NNW,0.8,Dingling
34728,2017,2,14,23,220.0,220.0,22.0,67.0,3200.0,30.0,-1.7,1020.2,-6.8,0.0,NW,1.3,Dingling
34729,2017,2,15,0,243.0,243.0,21.0,74.0,3400.0,17.0,-2.1,1019.2,-6.7,0.0,NNW,1.3,Dingling
34730,2017,2,15,1,217.0,217.0,15.0,65.0,2900.0,19.0,-2.1,1018.7,-6.8,0.0,NW,1.6,Dingling
34731,2017,2,15,2,215.0,215.0,15.0,69.0,3100.0,18.0,-2.7,1017.8,-7.1,0.0,N,1.1,Dingling
34732,2017,2,15,3,215.0,215.0,13.0,76.0,2800.0,13.0,-2.2,1017.0,-6.8,0.0,NNW,1.3,Dingling
34733,2017,2,15,4,214.0,214.0,13.0,81.0,2700.0,10.0,-3.0,1016.3,-7.0,0.0,NNE,0.5,Dingling
34734,2017,2,15,5,214.0,214.0,12.0,77.0,2000.0,12.0,-3.3,1016.0,-7.3,0.0,NNE,0.7,Dingling
34735,2017,2,15,6,213.0,213.0,12.0,78.0,2000.0,9.0,-3.7,1015.6,-7.5,0.0,NNW,1.4,Dingling
34736,2017,2,15,7,210.0,210.0,12.0,75.0,2000.0,8.0,-3.8,1015.2,-7.6,0.0,NW,1.0,Dingling
34737,2017,2,15,8,210.0,210.0,14.0,75.0,2000.0,9.0,-3.6,1015.3,-7.4,0.0,NNW,1.3,Dingling
34738,2017,2,15,9,221.0,221.0,21.0,69.0,2000.0,14.0,-1.0,1014.9,-6.4,0.0,NNW,1.2,Dingling
34739,2017,2,15,10,225.0,225.0,33.0,69.0,2000.0,26.0,1.7,1014.1,-5.5,0.0,SSW,1.8,Dingling
34740,2017,2,15,11,270.0,270.0,38.0,85.0,3000.0,23.0,3.3,1012.9,-5.6,0.0,ESE,0.9,Dingling
34741,2017,2,15,12,271.0,271.0,43.0,83.0,3000.0,40.0,5.3,1011.7,-5.7,0.0,SE,1.3,Dingling
34742,2017,2,15,13,213.0,213.0,43.0,62.0,2000.0,75.0,6.1,1010.3,-5.9,0.0,ESE,1.3,Dingling
34743,2017,2,15,14,189.0,189.0,40.0,55.0,1000.0,93.0,6.9,1008.6,-5.8,0.0,ESE,1.4,Dingling
34744,2017,2,15,15,212.0,212.0,43.0,60.0,2000.0,104.0,7.4,1007.6,-5.7,0.0,SSE,1.6,Dingling
34745,2017,2,15,16,217.0,217.0,41.0,66.0,2000.0,103.0,7.1,1007.1,-5.6,0.0,SE,1.3,Dingling
34746,2017,2,15,17,236.0,236.0,41.0,80.0,2000.0,90.0,6.5,1006.8,-5.8,0.0,ESE,2.1,Dingling
34747,2017,2,15,18,244.0,244.0,33.0,82.0,2000.0,72.0,5.4,1006.7,-5.9,0.0,NE,0.7,Dingling
34748,2017,2,15,19,244.0,244.0,26.0,83.0,2000.0,55.0,3.3,1006.5,-5.9,0.0,ENE,0.8,Dingling
34749,2017,2,15,20,245.0,245.0,30.0,83.0,2000.0,54.0,2.8,1006.0,-6.1,0.0,NW,1.5,Dingling
34750,2017,2,15,21,249.0,249.0,33.0,80.0,2000.0,50.0,2.2,1006.0,-6.2,0.0,NNW,1.3,Dingling
34751,2017,2,15,22,267.0,267.0,28.0,84.0,3000.0,35.0,1.3,1005.7,-6.1,0.0,NNW,0.9,Dingling
34752,2017,2,15,23,268.0,268.0,27.0,81.0,3000.0,31.0,1.2,1004.8,-6.2,0.0,NNW,1.7,Dingling
34753,2017,2,16,0,251.0,251.0,25.0,79.0,2800.0,104.0,1.4,1004.5,-6.0,0.0,NNW,1.3,Dingling
34754,2017,2,16,1,249.0,249.0,24.0,69.0,2800.0,104.0,1.3,1004.3,-5.8,0.0,NW,1.0,Dingling
34755,2017,2,16,2,265.0,265.0,22.0,67.0,2800.0,104.0,0.9,1004.2,-6.0,0.0,N,1.1,Dingling
34756,2017,2,16,3,265.0,265.0,22.0,65.0,2500.0,104.0,1.4,1004.0,-5.7,0.0,N,1.1,Dingling
34757,2017,2,16,4,253.0,253.0,21.0,54.0,2500.0,104.0,0.7,1003.7,-5.8,0.0,N,1.5,Dingling
34758,2017,2,16,5,247.0,247.0,26.0,47.0,2500.0,104.0,1.4,1003.4,-5.7,0.0,NNW,2.5,Dingling
34759,2017,2,16,6,174.0,174.0,31.0,52.0,1800.0,104.0,1.1,1003.8,-6.0,0.0,N,1.0,Dingling
34760,2017,2,16,7,130.0,130.0,24.0,37.0,1000.0,56.0,3.7,1004.7,-6.6,0.0,NNW,1.9,Dingling
34761,2017,2,16,8,22.0,22.0,6.0,6.0,300.0,85.0,7.0,1006.1,-7.4,0.0,NW,1.9,Dingling
34762,2017,2,16,9,13.0,13.0,5.0,3.0,200.0,89.0,8.6,1007.3,-7.2,0.0,NNW,3.8,Dingling
34763,2017,2,16,10,3.0,5.0,3.0,2.0,200.0,90.0,8.5,1008.2,-7.7,0.0,NNW,2.7,Dingling
34764,2017,2,16,11,6.0,6.0,3.0,2.0,200.0,88.0,9.8,1009.1,-8.3,0.0,NNW,3.1,Dingling
34765,2017,2,16,12,10.0,10.0,2.0,2.0,200.0,87.0,9.9,1009.5,-9.8,0.0,N,3.1,Dingling
34766,2017,2,16,13,11.0,11.0,2.0,2.0,200.0,86.0,10.0,1009.5,-10.2,0.0,N,2.3,Dingling
34767,2017,2,16,14,17.0,17.0,2.0,4.0,300.0,79.0,9.5,1009.8,-10.6,0.0,NNE,1.8,Dingling
34768,2017,2,16,15,13.0,13.0,2.0,2.0,200.0,90.0,9.9,1010.5,-16.4,0.0,NW,3.7,Dingling
34769,2017,2,16,16,3.0,10.0,2.0,2.0,200.0,91.0,8.6,1011.5,-15.9,0.0,NNW,3.2,Dingling
34770,2017,2,16,17,9.0,29.0,2.0,2.0,200.0,92.0,6.8,1013.8,-16.6,0.0,NNW,3.8,Dingling
34771,2017,2,16,18,10.0,12.0,2.0,2.0,200.0,89.0,5.3,1015.6,-15.9,0.0,NNW,3.2,Dingling
34772,2017,2,16,19,5.0,23.0,2.0,2.0,200.0,90.0,4.5,1017.2,-17.8,0.0,NNW,4.3,Dingling
34773,2017,2,16,20,4.0,15.0,2.0,2.0,200.0,91.0,3.7,1018.2,-17.9,0.0,NNW,5.6,Dingling
34774,2017,2,16,21,5.0,5.0,2.0,2.0,200.0,90.0,2.8,1019.8,-18.0,0.0,NNW,4.6,Dingling
34775,2017,2,16,22,3.0,6.0,2.0,2.0,200.0,88.0,1.8,1020.9,-18.8,0.0,NNW,3.5,Dingling
34776,2017,2,16,23,8.0,8.0,2.0,2.0,200.0,86.0,0.7,1021.6,-19.2,0.0,N,2.1,Dingling
34777,2017,2,17,0,8.0,8.0,2.0,2.0,200.0,87.0,0.0,1021.9,-19.2,0.0,N,2.1,Dingling
34778,2017,2,17,1,4.0,9.0,2.0,2.0,200.0,86.0,-1.3,1022.6,-19.3,0.0,N,1.6,Dingling
34779,2017,2,17,2,9.0,9.0,2.0,2.0,200.0,84.0,-0.7,1022.9,-19.8,0.0,NNW,2.4,Dingling
34780,2017,2,17,3,10.0,10.0,2.0,3.0,200.0,79.0,-2.2,1023.2,-19.2,0.0,NW,1.3,Dingling
34781,2017,2,17,4,11.0,11.0,2.0,6.0,200.0,77.0,-3.1,1023.3,-18.7,0.0,NW,1.1,Dingling
34782,2017,2,17,5,4.0,6.0,2.0,4.0,200.0,80.0,-3.3,1023.7,-19.7,0.0,NW,1.6,Dingling
34783,2017,2,17,6,6.0,14.0,2.0,2.0,300.0,81.0,-3.6,1023.8,-20.4,0.0,NNW,1.2,Dingling
34784,2017,2,17,7,6.0,22.0,8.0,11.0,400.0,66.0,-4.1,1024.4,-20.4,0.0,NE,1.0,Dingling
34785,2017,2,17,8,11.0,19.0,8.0,10.0,400.0,67.0,-2.6,1025.3,-21.4,0.0,NW,2.1,Dingling
34786,2017,2,17,9,10.0,10.0,9.0,10.0,500.0,69.0,-0.2,1025.1,-23.1,0.0,WNW,4.7,Dingling
34787,2017,2,17,10,9.0,36.0,4.0,3.0,300.0,81.0,1.0,1024.9,-22.8,0.0,W,5.2,Dingling
34788,2017,2,17,11,8.0,8.0,4.0,3.0,300.0,82.0,2.1,1024.1,-24.4,0.0,W,4.9,Dingling
34789,2017,2,17,12,9.0,17.0,2.0,2.0,300.0,84.0,3.2,1023.1,-23.6,0.0,WNW,4.5,Dingling
34790,2017,2,17,13,12.0,13.0,2.0,3.0,300.0,85.0,4.8,1021.1,-24.4,0.0,NW,2.6,Dingling
34791,2017,2,17,14,6.0,16.0,2.0,2.0,200.0,89.0,5.3,1019.8,-22.9,0.0,WNW,6.0,Dingling
34792,2017,2,17,15,11.0,35.0,2.0,3.0,300.0,92.0,6.0,1019.0,-22.3,0.0,WNW,5.4,Dingling
34793,2017,2,17,16,15.0,35.0,3.0,6.0,400.0,90.0,6.4,1018.3,-21.0,0.0,WSW,4.6,Dingling
34794,2017,2,17,17,23.0,41.0,3.0,5.0,400.0,91.0,6.3,1017.9,-22.1,0.0,W,3.7,Dingling
34795,2017,2,17,18,25.0,34.0,4.0,9.0,400.0,82.0,4.6,1017.8,-19.9,0.0,SSW,1.8,Dingling
34796,2017,2,17,19,30.0,44.0,9.0,14.0,600.0,65.0,2.9,1017.9,-13.4,0.0,SE,1.7,Dingling
34797,2017,2,17,20,39.0,67.0,8.0,22.0,800.0,46.0,1.8,1018.1,-13.6,0.0,ENE,1.1,Dingling
34798,2017,2,17,21,50.0,66.0,15.0,32.0,900.0,39.0,-0.9,1017.9,-16.7,0.0,NNW,1.0,Dingling
34799,2017,2,17,22,46.0,67.0,12.0,27.0,900.0,46.0,0.1,1017.9,-16.3,0.0,NE,1.2,Dingling
34800,2017,2,17,23,51.0,71.0,14.0,26.0,1000.0,44.0,-0.5,1017.8,-16.0,0.0,ENE,1.3,Dingling
34801,2017,2,18,0,42.0,53.0,12.0,23.0,700.0,45.0,-2.0,1017.5,-16.2,0.0,NW,1.2,Dingling
34802,2017,2,18,1,46.0,58.0,6.0,16.0,800.0,44.0,-2.1,1017.1,-15.5,0.0,NNE,1.2,Dingling
34803,2017,2,18,2,53.0,78.0,12.0,24.0,1000.0,34.0,-3.0,1016.9,-15.7,0.0,N,0.9,Dingling
34804,2017,2,18,3,62.0,63.0,10.0,23.0,1000.0,32.0,-3.9,1016.3,-15.5,0.0,N,1.3,Dingling
34805,2017,2,18,4,53.0,59.0,11.0,23.0,1000.0,32.0,-3.8,1015.8,-15.2,0.0,NNE,1.2,Dingling
34806,2017,2,18,5,45.0,64.0,12.0,24.0,1000.0,34.0,-4.4,1015.7,-15.1,0.0,NNW,1.5,Dingling
34807,2017,2,18,6,45.0,68.0,7.0,23.0,800.0,34.0,-4.6,1015.7,-14.8,0.0,NE,0.9,Dingling
34808,2017,2,18,7,48.0,66.0,15.0,29.0,900.0,29.0,-5.6,1016.1,-15.1,0.0,NNE,0.9,Dingling
34809,2017,2,18,8,54.0,107.0,13.0,28.0,900.0,28.0,-3.9,1016.6,-15.0,0.0,NNE,1.1,Dingling
34810,2017,2,18,9,52.0,76.0,10.0,21.0,700.0,43.0,0.4,1017.0,-14.8,0.0,S,1.5,Dingling
34811,2017,2,18,10,57.0,98.0,20.0,31.0,1000.0,43.0,1.1,1016.7,-13.4,0.0,SW,2.4,Dingling
34812,2017,2,18,11,66.0,111.0,20.0,40.0,1000.0,46.0,3.8,1016.3,-14.5,0.0,ENE,1.1,Dingling
34813,2017,2,18,12,75.0,89.0,24.0,52.0,1000.0,42.0,7.5,1014.3,-14.1,0.0,E,1.4,Dingling
34814,2017,2,18,13,35.0,41.0,14.0,29.0,700.0,69.0,9.4,1012.8,-14.5,0.0,S,3.2,Dingling
34815,2017,2,18,14,52.0,119.0,16.0,48.0,900.0,66.0,9.6,1011.7,-14.3,0.0,S,3.3,Dingling
34816,2017,2,18,15,60.0,102.0,17.0,58.0,900.0,67.0,9.8,1010.6,-13.5,0.0,S,3.8,Dingling
34817,2017,2,18,16,70.0,131.0,17.0,81.0,1000.0,54.0,9.4,1009.6,-12.5,0.0,S,4.3,Dingling
34818,2017,2,18,17,94.0,141.0,21.0,85.0,1000.0,57.0,8.7,1009.1,-11.3,0.0,SSE,3.8,Dingling
34819,2017,2,18,18,98.0,158.0,23.0,67.0,1000.0,67.0,7.7,1008.5,-10.6,0.0,SSE,2.6,Dingling
34820,2017,2,18,19,122.0,145.0,32.0,75.0,1000.0,47.0,7.2,1008.2,-10.1,0.0,SE,2.2,Dingling
34821,2017,2,18,20,99.0,132.0,32.0,65.0,1000.0,50.0,6.6,1007.5,-9.8,0.0,ESE,2.2,Dingling
34822,2017,2,18,21,108.0,129.0,23.0,54.0,1000.0,47.0,5.6,1006.8,-11.1,0.0,E,3.0,Dingling
34823,2017,2,18,22,113.0,129.0,23.0,60.0,1000.0,37.0,5.3,1006.2,-10.9,0.0,ESE,3.1,Dingling
34824,2017,2,18,23,101.0,112.0,22.0,62.0,1000.0,31.0,4.9,1004.9,-10.8,0.0,E,2.8,Dingling
34825,2017,2,19,0,95.0,104.0,20.0,60.0,1000.0,25.0,4.2,1003.5,-8.6,0.0,E,3.0,Dingling
34826,2017,2,19,1,111.0,116.0,23.0,59.0,1000.0,28.0,3.9,1002.4,-7.9,0.0,ESE,1.9,Dingling
34827,2017,2,19,2,112.0,124.0,32.0,58.0,1000.0,32.0,3.2,1001.4,-8.8,0.0,NNE,1.0,Dingling
34828,2017,2,19,3,118.0,118.0,30.0,54.0,1000.0,38.0,1.7,999.8,-8.7,0.0,WNW,1.1,Dingling
34829,2017,2,19,4,115.0,120.0,27.0,62.0,1000.0,25.0,0.8,998.8,-8.5,0.0,NW,1.0,Dingling
34830,2017,2,19,5,119.0,119.0,22.0,65.0,2000.0,15.0,-0.3,997.5,-8.3,0.0,E,0.4,Dingling
34831,2017,2,19,6,118.0,126.0,19.0,65.0,2000.0,9.0,-0.6,997.9,-8.5,0.0,NNW,1.7,Dingling
34832,2017,2,19,7,127.0,127.0,20.0,62.0,1000.0,11.0,-0.5,997.2,-8.4,0.0,N,1.8,Dingling
34833,2017,2,19,8,130.0,138.0,27.0,50.0,1000.0,27.0,0.8,997.4,-8.0,0.0,W,1.0,Dingling
34834,2017,2,19,9,142.0,166.0,31.0,50.0,1000.0,29.0,2.3,998.3,-7.6,0.0,WNW,0.9,Dingling
34835,2017,2,19,10,151.0,152.0,42.0,62.0,1000.0,38.0,5.3,998.2,-7.2,0.0,SW,2.0,Dingling
34836,2017,2,19,11,151.0,201.0,46.0,85.0,1000.0,35.0,7.5,998.2,-7.0,0.0,ESE,1.4,Dingling
34837,2017,2,19,12,171.0,222.0,48.0,102.0,2200.0,69.0,8.9,997.8,-6.9,0.0,ESE,1.6,Dingling
34838,2017,2,19,13,175.0,203.0,46.0,95.0,2000.0,46.0,10.5,997.3,-5.1,0.0,E,1.7,Dingling
34839,2017,2,19,14,34.0,163.0,6.0,18.0,400.0,94.0,14.3,997.5,-12.9,0.0,N,3.7,Dingling
34840,2017,2,19,15,10.0,68.0,2.0,7.0,200.0,99.0,12.1,998.9,-14.7,0.0,NNE,5.4,Dingling
34841,2017,2,19,16,7.0,115.0,2.0,7.0,200.0,99.0,10.4,1001.1,-16.9,0.0,N,5.3,Dingling
34842,2017,2,19,17,5.0,68.0,2.0,6.0,200.0,98.0,9.4,1002.5,-17.7,0.0,N,4.4,Dingling
34843,2017,2,19,18,7.0,56.0,2.0,4.0,200.0,97.0,7.1,1004.2,-18.7,0.0,N,4.8,Dingling
34844,2017,2,19,19,8.0,145.0,2.0,2.0,200.0,96.0,5.4,1007.0,-18.5,0.0,N,3.9,Dingling
34845,2017,2,19,20,11.0,90.0,2.0,2.0,200.0,95.0,4.1,1009.2,-19.5,0.0,NNE,3.5,Dingling
34846,2017,2,19,21,7.0,74.0,2.0,2.0,200.0,93.0,3.0,1011.2,-19.7,0.0,NNW,5.2,Dingling
34847,2017,2,19,22,7.0,40.0,2.0,2.0,200.0,91.0,2.5,1012.2,-19.5,0.0,NNW,5.5,Dingling
34848,2017,2,19,23,5.0,25.0,2.0,2.0,200.0,90.0,2.0,1013.4,-19.3,0.0,NNW,4.1,Dingling
34849,2017,2,20,0,9.0,31.0,2.0,2.0,200.0,99.0,1.5,1014.6,-19.1,0.0,NNW,4.0,Dingling
34850,2017,2,20,1,4.0,37.0,2.0,2.0,200.0,89.0,0.6,1015.6,-19.3,0.0,NNW,5.1,Dingling
34851,2017,2,20,2,12.0,22.0,3.0,2.0,200.0,99.0,0.0,1016.5,-20.3,0.0,NNW,4.4,Dingling
34852,2017,2,20,3,5.0,18.0,3.0,2.0,200.0,92.0,-0.5,1017.6,-20.8,0.0,N,5.4,Dingling
34853,2017,2,20,4,3.0,24.0,2.0,2.0,200.0,93.0,-1.3,1017.8,-21.4,0.0,N,3.8,Dingling
34854,2017,2,20,5,3.0,40.0,2.0,2.0,200.0,99.0,-1.6,1018.5,-21.1,0.0,NW,6.1,Dingling
34855,2017,2,20,6,8.0,25.0,2.0,2.0,200.0,95.0,-2.3,1020.6,-21.7,0.0,NNW,1.5,Dingling
34856,2017,2,20,7,3.0,16.0,2.0,2.0,200.0,93.0,-2.9,1021.8,-21.7,0.0,NW,2.2,Dingling
34857,2017,2,20,8,5.0,21.0,2.0,4.0,200.0,89.0,-2.2,1023.5,-21.6,0.0,NNW,3.6,Dingling
34858,2017,2,20,9,6.0,23.0,2.0,3.0,200.0,91.0,-1.8,1024.2,-20.8,0.0,N,3.0,Dingling
34859,2017,2,20,10,7.0,34.0,8.0,9.0,400.0,80.0,-0.8,1025.0,-21.0,0.0,NW,3.9,Dingling
34860,2017,2,20,11,11.0,36.0,10.0,10.0,400.0,80.0,0.6,1024.8,-21.7,0.0,WNW,5.8,Dingling
34861,2017,2,20,12,13.0,37.0,6.0,6.0,300.0,87.0,2.2,1024.0,-21.1,0.0,W,4.9,Dingling
34862,2017,2,20,13,8.0,28.0,6.0,6.0,300.0,88.0,2.9,1023.3,-21.3,0.0,WNW,3.5,Dingling
34863,2017,2,20,14,13.0,26.0,5.0,6.0,300.0,88.0,3.4,1022.5,-21.7,0.0,WNW,4.2,Dingling
34864,2017,2,20,15,,,,,,,4.2,1022.0,-21.0,0.0,WNW,3.1,Dingling
34865,2017,2,20,16,,,,,,,4.4,1022.1,-21.7,0.0,WNW,3.4,Dingling
34866,2017,2,20,17,12.0,20.0,4.0,6.0,300.0,88.0,4.8,1021.9,-21.4,0.0,NW,1.4,Dingling
34867,2017,2,20,18,,,,,,,3.3,1022.2,-20.9,0.0,NE,1.1,Dingling
34868,2017,2,20,19,19.0,46.0,5.0,13.0,400.0,68.0,1.4,1023.2,-20.4,0.0,NE,1.2,Dingling
34869,2017,2,20,20,20.0,36.0,5.0,18.0,500.0,56.0,0.3,1023.9,-20.7,0.0,N,1.4,Dingling
34870,2017,2,20,21,15.0,24.0,6.0,19.0,500.0,51.0,-0.3,1024.5,-20.6,0.0,NE,0.9,Dingling
34871,2017,2,20,22,19.0,35.0,9.0,14.0,600.0,56.0,-0.6,1024.8,-20.3,0.0,SE,0.8,Dingling
34872,2017,2,20,23,33.0,57.0,15.0,17.0,1100.0,54.0,-2.2,1024.7,-20.1,0.0,N,1.1,Dingling
34873,2017,2,21,0,48.0,46.0,16.0,22.0,1400.0,45.0,-2.7,1024.5,-19.6,0.0,N,0.8,Dingling
34874,2017,2,21,1,51.0,63.0,17.0,25.0,1400.0,40.0,-3.0,1024.4,-19.0,0.0,,0.5,Dingling
34875,2017,2,21,2,36.0,36.0,10.0,28.0,1200.0,34.0,-2.5,1024.1,-19.0,0.0,NNW,1.3,Dingling
34876,2017,2,21,3,36.0,44.0,16.0,34.0,1700.0,28.0,-2.4,1024.2,-17.7,0.0,SW,1.1,Dingling
34877,2017,2,21,4,30.0,37.0,10.0,36.0,1100.0,21.0,-2.9,1024.1,-18.1,0.0,NNE,0.7,Dingling
34878,2017,2,21,5,29.0,36.0,9.0,43.0,900.0,13.0,-3.0,1023.7,-18.2,0.0,NNE,0.7,Dingling
34879,2017,2,21,6,28.0,42.0,8.0,44.0,900.0,10.0,-2.4,1023.3,-18.1,0.0,NNE,0.7,Dingling
34880,2017,2,21,7,15.0,53.0,16.0,53.0,1300.0,5.0,-1.7,1023.1,-17.4,0.0,E,1.3,Dingling
34881,2017,2,21,8,36.0,80.0,17.0,54.0,1300.0,3.0,-1.8,1023.8,-16.7,0.0,W,1.2,Dingling
34882,2017,2,21,9,61.0,94.0,22.0,66.0,1600.0,3.0,-1.1,1023.8,-16.5,0.0,SW,1.0,Dingling
34883,2017,2,21,10,65.0,109.0,31.0,75.0,1900.0,7.0,-0.7,1023.4,-17.0,0.0,SW,1.0,Dingling
34884,2017,2,21,11,,,26.0,68.0,,5.0,-0.5,1022.7,-16.0,0.0,ESE,1.9,Dingling
34885,2017,2,21,12,62.0,62.0,,53.0,,,0.0,1022.2,-15.5,0.0,ESE,1.6,Dingling
34886,2017,2,21,13,,,,,,,-1.0,1021.5,-9.4,0.0,SW,1.7,Dingling
34887,2017,2,21,14,85.0,85.0,10.0,78.0,1600.0,16.0,-2.2,1020.3,-5.9,0.0,SSE,2.1,Dingling
34888,2017,2,21,15,103.0,103.0,10.0,88.0,200.0,8.0,-2.1,1019.4,-5.3,0.0,ENE,2.0,Dingling
34889,2017,2,21,16,107.0,107.0,9.0,91.0,2100.0,6.0,-2.1,1018.4,-4.8,0.0,NE,1.9,Dingling
34890,2017,2,21,17,110.0,110.0,7.0,90.0,1900.0,3.0,-2.1,1017.7,-4.0,0.3,E,1.9,Dingling
34891,2017,2,21,18,110.0,110.0,6.0,90.0,1900.0,2.0,-2.0,1017.1,-3.7,0.1,ESE,2.5,Dingling
34892,2017,2,21,19,101.0,101.0,4.0,90.0,1700.0,2.0,-2.2,1017.1,-3.8,0.3,ESE,2.4,Dingling
34893,2017,2,21,20,88.0,88.0,3.0,82.0,1400.0,5.0,-2.4,1017.0,-3.7,0.5,ESE,2.5,Dingling
34894,2017,2,21,21,85.0,85.0,3.0,84.0,1400.0,3.0,-2.7,1016.8,-3.8,0.6,E,2.2,Dingling
34895,2017,2,21,22,79.0,79.0,2.0,85.0,1400.0,2.0,-2.8,1016.5,-3.9,0.2,ESE,1.7,Dingling
34896,2017,2,21,23,78.0,78.0,3.0,76.0,1400.0,7.0,-2.5,1016.1,-3.9,0.0,ESE,1.6,Dingling
34897,2017,2,22,0,81.0,81.0,3.0,69.0,1300.0,12.0,-2.6,1015.4,-4.3,0.0,ESE,1.5,Dingling
34898,2017,2,22,1,82.0,82.0,3.0,60.0,1200.0,14.0,-2.6,1014.9,-4.2,0.0,ESE,1.6,Dingling
34899,2017,2,22,2,81.0,81.0,4.0,54.0,1100.0,11.0,-2.5,1014.4,-4.1,0.0,E,1.2,Dingling
34900,2017,2,22,3,84.0,84.0,3.0,55.0,1200.0,10.0,-2.7,1013.7,-4.3,0.0,ENE,1.1,Dingling
34901,2017,2,22,4,82.0,82.0,2.0,57.0,1100.0,5.0,-2.7,1013.0,-4.3,0.0,ENE,1.1,Dingling
34902,2017,2,22,5,80.0,80.0,2.0,52.0,1400.0,4.0,-3.0,1013.2,-4.3,0.0,SSW,1.2,Dingling
34903,2017,2,22,6,87.0,87.0,3.0,56.0,1500.0,2.0,-3.7,1012.2,-4.8,0.0,N,1.0,Dingling
34904,2017,2,22,7,102.0,102.0,4.0,60.0,1800.0,2.0,-3.7,1012.3,-4.8,0.0,NW,1.0,Dingling
34905,2017,2,22,8,117.0,117.0,4.0,57.0,200.0,9.0,-2.9,1013.1,-4.5,0.0,ESE,2.1,Dingling
34906,2017,2,22,9,134.0,134.0,7.0,56.0,1900.0,19.0,-2.0,1013.9,-4.5,0.0,SE,1.2,Dingling
34907,2017,2,22,10,135.0,135.0,13.0,48.0,1700.0,36.0,-0.8,1013.9,-4.2,0.0,SW,1.0,Dingling
34908,2017,2,22,11,139.0,139.0,16.0,45.0,1600.0,50.0,1.0,1013.6,-3.5,0.0,S,2.0,Dingling
34909,2017,2,22,12,154.0,154.0,17.0,55.0,1800.0,51.0,1.4,1013.2,-3.3,0.0,S,1.5,Dingling
34910,2017,2,22,13,171.0,171.0,19.0,66.0,2100.0,51.0,2.7,1012.2,-3.2,0.0,ESE,1.2,Dingling
34911,2017,2,22,14,157.0,157.0,20.0,62.0,200.0,59.0,4.1,1011.5,-2.8,0.0,SE,0.9,Dingling
